1666362609579752448,-0.05946,-0.45761,0.96247,-0.21066,0.97692,0.01087,0.03369,0.01400,-0.04188,0.05781,
1666362609770572800,-0.08277,-0.47083,0.99325,-0.21295,0.97604,0.01212,0.04312,-0.03542,-0.22013,0.48741,
1666362609975494656,-0.03140,-0.50892,1.01064,-0.22727,0.97370,0.00510,0.01489,-0.01625,-0.22373,0.46411,
1666362610161514496,-0.02367,-0.53540,1.09653,-0.22092,0.97525,0.00298,0.00785,-0.00916,-0.21155,0.45851,
1666362610352034816,-0.02800,-0.56572,1.18836,-0.21554,0.97645,0.00298,0.00843,-0.01014,-0.20206,0.45832,
1666362610545855488,-0.03052,-0.60002,1.27405,-0.21201,0.97722,0.00306,0.00921,-0.01027,-0.20300,0.45672,
1666362610737575936,-0.03734,-0.63883,1.36734,-0.21121,0.97737,0.00328,0.01125,-0.01633,-0.19704,0.46305,
1666362610914594816,-0.03519,-0.68726,1.44701,-0.21749,0.97602,0.00278,0.00888,-0.01741,-0.19864,0.46510,
1666362611101214720,-0.04504,-0.72515,1.53120,-0.21804,0.97586,0.00333,0.01216,-0.02080,-0.16686,0.40685,
1666362611282434048,-0.03591,-0.75318,1.56714,-0.22080,0.97527,0.00284,0.00921,-0.00250,0.00809,0.00298,
1666362611472654336,-0.05934,-0.72244,1.58415,-0.19985,0.97972,0.00867,0.01166,0.01887,0.01625,0.00023,
1666362611660174336,-0.06075,-0.71795,1.57790,-0.20027,0.97955,0.01044,0.01642,0.06778,0.02005,0.00288,
1666362611835993088,-0.03332,-0.72484,1.56210,-0.20609,0.97836,0.01008,0.01563,0.12423,0.02502,-0.00884,
1666362612038514688,0.00029,-0.71736,1.56454,-0.20383,0.97880,0.00919,0.01764,0.17744,0.02791,-0.00548,
1666362612222134272,0.03952,-0.71499,1.56297,-0.20315,0.97890,0.00880,0.02043,0.21796,0.02520,-0.00174,
1666362612409354240,0.03144,-0.66218,1.55748,-0.17110,0.98507,0.00672,0.01796,0.22646,-0.02778,0.08924,
1666362612596874240,0.12931,-0.71462,1.57206,-0.20345,0.97874,0.00836,0.02449,0.26075,0.01679,0.00689,
1666362612789194752,0.18689,-0.71484,1.57134,-0.20232,0.97898,0.00796,0.02447,0.28590,0.01029,0.01198,
1666362612980615168,0.24593,-0.71348,1.57060,-0.20394,0.97862,0.00779,0.02548,0.30241,0.01029,0.01223,
1666362613167835136,0.30708,-0.71241,1.57175,-0.20400,0.97860,0.00761,0.02601,0.31873,0.01140,0.01129,
1666362613362255872,0.36945,-0.70859,1.57301,-0.20254,0.97883,0.00772,0.02853,0.32571,0.01258,0.00742,
