1666362609559950336,0.05870,-0.32407,0.85665,-0.17174,0.98487,0.00055,-0.02313,0.03166,-0.04505,0.02841,
1666362609750470656,0.06688,-0.29659,0.96281,-0.12759,0.99155,-0.00021,-0.02362,0.04446,-0.14364,0.44943,
1666362609950892032,-0.02456,-0.27700,1.08237,-0.10514,0.99415,0.00428,0.02447,-0.01573,-0.12525,0.48712,
1666362610136911872,-0.04922,-0.25390,1.15392,-0.08744,0.99560,0.00418,0.03348,-0.02889,-0.10380,0.48242,
1666362610331932672,-0.05835,-0.27002,1.24563,-0.08959,0.99540,0.00400,0.03382,-0.03486,-0.09343,0.48535,
1666362610520652800,-0.07150,-0.27990,1.33357,-0.08532,0.99559,0.00429,0.03877,-0.03354,-0.09262,0.49103,
1666362610712373248,-0.05029,-0.31969,1.42361,-0.09920,0.99479,0.00319,0.02317,-0.02648,-0.10046,0.49278,
1666362610889692160,-0.03243,-0.35853,1.50935,-0.11196,0.99365,0.00194,0.01103,-0.01828,-0.10316,0.49675,
1666362611080812544,-0.04068,-0.37759,1.60289,-0.11191,0.99363,0.00195,0.01317,-0.02403,-0.10034,0.49110,
1666362611262331904,-0.04107,-0.39514,1.64926,-0.11435,0.99334,0.00207,0.01377,-0.00629,0.00598,-0.00151,
1666362611447151616,-0.04460,-0.39680,1.65439,-0.11399,0.99346,0.00390,0.00497,0.01622,0.01276,-0.01705,
1666362611635571712,-0.03395,-0.39655,1.64830,-0.11392,0.99348,0.00414,0.00119,0.06591,0.00811,-0.01055,
1666362611815290880,0.00389,-0.39456,1.62890,-0.11381,0.99348,0.00307,-0.00655,0.12676,0.01035,-0.01020,
1666362612012711936,0.01477,-0.38949,1.64193,-0.11063,0.99383,0.00403,0.00733,0.17830,0.01524,-0.00950,
1666362612201132032,0.04766,-0.38384,1.64077,-0.10730,0.99411,0.00423,0.01494,0.22080,0.01215,-0.00301,
1666362612384451584,0.06835,-0.37130,1.64959,-0.09897,0.99454,0.00549,0.03261,0.25158,0.00739,0.00244,
1666362612571971584,0.10418,-0.29316,1.75063,-0.05399,0.99853,0.00129,-0.00553,0.19552,-0.00673,0.15398,
1666362612763091968,0.15274,-0.35983,1.67323,-0.09250,0.99464,0.00573,0.04577,0.29182,0.00410,0.02485,
1666362612955712512,0.19382,-0.34834,1.71517,-0.07081,0.99683,0.00429,0.03612,0.27964,-0.03963,0.09206,
1666362613147732992,0.27372,-0.36023,1.67994,-0.09443,0.99451,0.00554,0.04463,0.31532,0.00419,0.03426,
1666362613337353216,0.33850,-0.36217,1.68224,-0.09489,0.99446,0.00552,0.04499,0.32646,0.00010,0.02985,
1666362613536574464,0.40654,-0.36347,1.68089,-0.09607,0.99436,0.00550,0.04460,0.32982,-0.00003,0.02894,
1666362613736095744,0.47035,-0.36678,1.68742,-0.09578,0.99437,0.00561,0.04498,0.33597,-0.00701,0.03122,
1666362613933216768,0.53848,-0.36396,1.68965,-0.09519,0.99443,0.00550,0.04487,0.34166,0.00157,0.03369,
1666362614132738048,0.60979,-0.36258,1.68566,-0.09597,0.99440,0.00520,0.04405,0.34466,0.00432,0.02525,
1666362614327458816,0.67508,-0.36317,1.68776,-0.09614,0.99438,0.00514,0.04395,0.34182,0.00057,0.02428,
1666362614520679424,0.73907,-0.36245,1.69256,-0.09601,0.99440,0.00512,0.04394,0.34064,0.00214,0.02798,
1666362614718700544,0.80559,-0.36261,1.69635,-0.09613,0.99439,0.00501,0.04385,0.34014,0.00342,0.02820,
1666362614915821568,0.87117,-0.36365,1.70151,-0.09606,0.99440,0.00521,0.04374,0.33545,0.00278,0.02937,
1666362615109042176,0.93649,-0.36518,1.70454,-0.09630,0.99442,0.00522,0.04278,0.33459,0.00348,0.02955,
1666362615306463232,1.00757,-0.36791,1.71388,-0.09597,0.99446,0.00561,0.04249,0.33652,0.00354,0.03140,
1666362615502684160,1.06711,-0.36689,1.71268,-0.09680,0.99440,0.00536,0.04200,0.33402,-0.00027,0.02772,
1666362615705805824,1.12890,-0.36315,1.72751,-0.09655,0.99438,0.00558,0.04318,0.32139,0.00117,0.03973,
1666362615913427968,1.19980,-0.36973,1.72657,-0.09693,0.99437,0.00587,0.04248,0.31684,-0.00679,0.03441,
1666362616109348864,1.26350,-0.36872,1.73172,-0.09686,0.99438,0.00592,0.04229,0.31638,-0.00484,0.03049,
1666362616307069952,1.32845,-0.36699,1.73956,-0.09665,0.99440,0.00619,0.04236,0.31814,-0.00144,0.03271,
1666362616503290880,1.39580,-0.36828,1.74219,-0.09680,0.99439,0.00623,0.04210,0.32164,-0.00449,0.03316,
1666362616687810560,1.40058,-0.41189,1.82058,-0.09061,0.99484,0.00764,0.04503,0.29539,-0.07339,0.12307,
1666362616886131712,1.51948,-0.39191,1.77366,-0.09640,0.99442,0.00710,0.04218,0.32906,-0.02652,0.05654,
1666362617076051968,1.58945,-0.36108,1.76403,-0.09673,0.99441,0.00655,0.04170,0.33218,0.00597,0.04187,
1666362617273473024,1.65785,-0.35637,1.76362,-0.09694,0.99441,0.00648,0.04134,0.33105,0.01183,0.03528,
1666362617460392960,1.72201,-0.34928,1.78397,-0.09700,0.99440,0.00648,0.04146,0.32176,-0.00812,0.14555,
1666362617647012864,1.78647,-0.34360,1.78553,-0.09672,0.99444,0.00627,0.04126,0.33011,-0.00591,0.10632,
1666362617824631808,1.84524,-0.34508,1.79598,-0.09777,0.99436,0.00632,0.04065,0.33494,0.00377,0.04342,
1666362618025353216,1.89582,-0.34762,1.84589,-0.09629,0.99445,0.00644,0.04187,0.32628,0.00158,0.08245,
1666362618212873216,1.97554,-0.34005,1.82539,-0.09819,0.99434,0.00600,0.04005,0.33043,0.00486,0.05607,
1666362618407593984,2.04166,-0.33902,1.82518,-0.09922,0.99423,0.00600,0.04027,0.33122,0.00515,0.02381,
1666362618597814272,2.08119,-0.33660,1.86539,-0.09646,0.99444,0.00622,0.04190,0.31921,0.00465,0.06779,
1666362618783234048,2.16539,-0.33148,1.82996,-0.09845,0.99433,0.00575,0.03987,0.32674,0.00377,0.02811,
1666362618968653824,2.22590,-0.33158,1.84011,-0.09667,0.99445,0.00581,0.04117,0.32358,-0.00572,0.06298,
1666362619157373952,2.28020,-0.32569,1.86393,-0.09631,0.99445,0.00577,0.04198,0.32103,0.00672,0.04603,
1666362619352694784,2.34868,-0.32285,1.84502,-0.09709,0.99439,0.00548,0.04166,0.31967,0.00811,0.01998,
1666362619547415552,2.41085,-0.32109,1.84659,-0.09633,0.99446,0.00539,0.04166,0.31747,0.00818,0.02082,
1666362619737035776,2.46131,-0.31909,1.87667,-0.09589,0.99446,0.00550,0.04274,0.30746,-0.00426,0.11774,
1666362619941357568,2.53307,-0.31417,1.86183,-0.09710,0.99436,0.00516,0.04243,0.31220,0.01277,0.03333,
1666362620136678400,2.59130,-0.31503,1.86228,-0.09649,0.99442,0.00515,0.04233,0.30277,0.00621,0.03022,
1666362620326298624,2.64638,-0.31802,1.87523,-0.09424,0.99461,0.00506,0.04289,0.29071,-0.00586,0.07546,
1666362620512318464,2.56387,-0.27789,2.05807,-0.08617,0.99499,0.00492,0.05036,0.25432,0.02846,0.19792,
1666362620702538752,2.75597,-0.30572,1.90004,-0.09686,0.99433,0.00494,0.04368,0.27830,0.00407,0.05262,
1666362620906260480,2.81121,-0.30550,1.90386,-0.09615,0.99439,0.00491,0.04375,0.26686,0.00660,0.05316,
1666362621097680896,2.85757,-0.30461,1.91408,-0.09709,0.99430,0.00483,0.04389,0.25212,0.00701,0.05547,
