1666323244484534528,0.02586,-0.00880,2.42833,0.00109,0.99986,0.00063,-0.01663,
1666323245014000640,0.10382,-0.00669,2.40633,0.00085,0.99994,0.00066,-0.01071,
1666323245528467712,0.23872,-0.00279,2.39733,0.00065,0.99998,0.00086,-0.00565,
1666323246078932480,0.41105,0.00015,2.39191,0.00125,0.99999,0.00104,-0.00343,
1666323246635396864,0.59673,-0.00151,2.38431,0.00008,1.00000,0.00098,-0.00150,
1666323247170862592,0.78336,-0.00045,2.37706,-0.00026,1.00000,0.00101,-0.00054,
1666323247692829184,0.96156,-0.00035,2.38003,-0.00015,1.00000,0.00125,-0.00067,
1666323248208796160,1.13576,-0.00353,2.38209,-0.00003,1.00000,0.00164,-0.00082,
1666323248904751616,1.37721,-0.00223,2.38925,-0.00050,1.00000,0.00145,-0.00110,
1666323249477714944,1.58111,-0.00929,2.38293,-0.00050,1.00000,0.00168,-0.00078,
1666323250529147648,1.94263,-0.00702,2.39792,-0.00062,1.00000,0.00196,-0.00094,
1666323251652575744,2.31393,-0.02078,2.36688,-0.00052,1.00000,0.00253,0.00080,
1666323252701008640,2.64291,-0.02966,2.37246,-0.00063,0.99999,0.00303,0.00191,
1666323253780939520,2.93523,-0.01149,2.38029,-0.00068,0.99999,0.00314,0.00367,
1666323254967363584,3.14004,-0.01190,2.36363,-0.00050,0.99997,0.00358,0.00624,
1666323257088227840,3.23189,-0.01651,2.37624,-0.01320,0.99991,0.00366,-0.00013,
1666323258114162176,3.20474,-0.19566,2.38082,-0.00810,0.99996,0.00353,-0.00052,
1666323258636128768,3.19757,-0.37787,2.37417,-0.00440,0.99998,0.00343,-0.00022,
1666323259189593344,3.20000,-0.58110,2.37641,-0.00245,0.99999,0.00302,-0.00037,
1666323260206528256,3.19522,-0.98190,2.38635,-0.00135,1.00000,0.00263,-0.00055,
1666323261259460864,3.20291,-1.42558,2.36963,-0.00124,1.00000,0.00272,-0.00035,
1666323261767928320,3.20350,-1.63971,2.37858,-0.00121,0.99999,0.00289,-0.00068,
1666323262378389248,3.19300,-1.88353,2.37854,-0.00114,0.99999,0.00315,-0.00063,
1666323262883856896,3.18468,-2.08220,2.39305,-0.00127,0.99999,0.00367,-0.00134,
1666323263392324352,3.17312,-2.28389,2.41510,-0.00127,0.99999,0.00403,-0.00136,
1666323263948788736,3.17758,-2.51054,2.39749,-0.00063,0.99999,0.00443,-0.00063,
1666323264455756288,3.16905,-2.71623,2.42003,0.00044,0.99999,0.00476,-0.00133,
1666323265525187840,3.16307,-3.07372,2.41291,0.00380,0.99998,0.00514,-0.00118,
1666323266695112960,3.16743,-3.30067,2.39636,0.00503,0.99997,0.00578,-0.00062,
1666323268992965888,3.13629,-3.36824,2.39862,-0.00169,0.99989,0.00625,0.01365,
1666323269513432576,3.02873,-3.35495,2.40218,-0.00163,0.99996,0.00613,0.00698,
1666323270072896768,2.88463,-3.37898,2.39478,-0.00163,0.99997,0.00653,0.00271,
1666323270623361536,2.72357,-3.39659,2.39752,-0.00199,0.99998,0.00663,0.00050,
1666323271319316992,2.49888,-3.40818,2.39331,-0.00203,0.99998,0.00671,-0.00068,
1666323272235758336,2.18789,-3.42748,2.36991,-0.00198,0.99997,0.00699,-0.00063,
1666323273069704960,1.92633,-3.46226,2.32681,-0.00165,0.99997,0.00775,0.00076,
1666323273827156480,1.67659,-3.45030,2.31682,-0.00198,0.99997,0.00709,0.00067,
1666323274529111552,1.45337,-3.43781,2.30145,-0.00210,0.99997,0.00670,0.00085,
