1666362609510745088,0.07740,-0.21285,1.13581,-0.08781,0.99557,-0.00186,-0.03358,0.02354,-0.03973,0.16662,
1666362609699465216,0.03799,-0.19454,0.96796,-0.09360,0.99549,-0.00042,-0.01573,0.02607,-0.08286,0.39900,
1666362609901086720,0.06281,-0.20785,1.05204,-0.09027,0.99553,-0.00146,-0.02773,0.03321,-0.09572,0.46223,
1666362610091307008,0.07976,-0.23871,1.13359,-0.09871,0.99451,-0.00213,-0.03475,0.04454,-0.10574,0.45825,
1666362610286627840,0.07386,-0.26321,1.22099,-0.10177,0.99444,-0.00134,-0.02691,0.03880,-0.10784,0.45786,
1666362610471147520,0.07724,-0.27316,1.30196,-0.09822,0.99482,-0.00116,-0.02618,0.03992,-0.09923,0.46667,
1666362610666468352,0.07819,-0.29228,1.39117,-0.10004,0.99469,-0.00104,-0.02415,0.03084,-0.09546,0.46780,
1666362610844087296,0.08939,-0.30418,1.47281,-0.09743,0.99485,-0.00145,-0.02795,0.03740,-0.09019,0.47114,
1666362611030707200,0.10427,-0.31560,1.55885,-0.09470,0.99492,-0.00221,-0.03407,0.04108,-0.08739,0.46783,
1666362611222427648,0.12803,-0.33173,1.61872,-0.09739,0.99417,-0.00345,-0.04614,0.01785,-0.00481,0.01619,
1666362611400946688,0.12342,-0.33813,1.62929,-0.10050,0.99350,-0.00213,-0.05338,0.02520,0.00374,-0.01926,
1666362611589966848,0.12950,-0.33565,1.61874,-0.09955,0.99338,-0.00157,-0.05733,0.06973,0.00103,-0.01584,
1666362611775386624,0.14480,-0.33507,1.61483,-0.09963,0.99339,-0.00165,-0.05705,0.12621,0.00125,-0.01295,
1666362611962306560,0.17088,-0.34132,1.59356,-0.09869,0.99375,-0.00140,-0.05206,0.17449,-0.01079,-0.02713,
1666362612150726656,0.20286,-0.33315,1.60629,-0.09861,0.99386,-0.00185,-0.05006,0.21189,0.00681,-0.01633,
1666362612333746176,0.23871,-0.33180,1.60222,-0.09851,0.99410,-0.00175,-0.04543,0.24005,0.00324,-0.01925,
1666362612526366720,0.24140,-0.27889,1.49679,-0.08580,0.99542,-0.00222,-0.04217,0.23797,0.05306,-0.11368,
1666362612717787136,0.33386,-0.33312,1.59187,-0.10111,0.99385,-0.00222,-0.04502,0.27430,-0.00008,-0.01818,
1666362612910107648,0.37657,-0.37205,1.61962,-0.10428,0.99366,-0.00134,-0.04196,0.28270,-0.05808,0.03487,
1666362613097927680,0.43703,-0.33257,1.58953,-0.09781,0.99450,-0.00140,-0.03751,0.29735,-0.00267,-0.01016,
1666362613287547904,0.49571,-0.33533,1.58112,-0.09935,0.99430,-0.00160,-0.03863,0.30683,-0.00511,-0.01657,
1666362613485869056,0.54467,-0.34493,1.62792,-0.10650,0.99352,-0.00152,-0.03961,0.31185,-0.00631,0.03672,
1666362613686290432,0.61726,-0.33624,1.57809,-0.10024,0.99422,-0.00155,-0.03835,0.31563,-0.00586,-0.01488,
1666362613884011520,0.68477,-0.33333,1.56599,-0.10054,0.99424,-0.00117,-0.03705,0.32802,0.00273,-0.02720,
