1666362611589966848,0.12715,-0.33522,1.61754,-0.09959,0.99335,-0.00157,-0.05771,
1666362612150726656,0.19774,-0.33282,1.60564,-0.09851,0.99400,-0.00159,-0.04746,
1666362612526366720,0.28378,-0.33289,1.59559,-0.10110,0.99380,-0.00209,-0.04618,
1666362613097927680,0.43850,-0.33450,1.58424,-0.09942,0.99428,-0.00155,-0.03911,
1666362613485869056,0.55494,-0.33534,1.58080,-0.10026,0.99421,-0.00158,-0.03861,
1666362613884011520,0.68433,-0.32804,1.56374,-0.10057,0.99425,-0.00154,-0.03684,
1666362614282454016,0.81619,-0.32757,1.55181,-0.10065,0.99426,-0.00157,-0.03635,
1666362614670095360,0.94133,-0.32447,1.53660,-0.10015,0.99432,-0.00156,-0.03598,
1666362615059836928,1.06665,-0.32272,1.52411,-0.09987,0.99435,-0.00167,-0.03596,
1666362615453178880,1.19213,-0.31415,1.51183,-0.09955,0.99438,-0.00181,-0.03595,
1666362615864522752,1.32523,-0.31401,1.49646,-0.09923,0.99442,-0.00179,-0.03589,
1666362616454685696,1.51526,-0.30870,1.49278,-0.09953,0.99437,-0.00167,-0.03641,
1666362617031947264,1.71292,-0.31495,1.46970,-0.09914,0.99441,-0.00145,-0.03632,
1666362617411787776,1.84544,-0.31373,1.45944,-0.09895,0.99443,-0.00135,-0.03626,
1666362618163067904,2.09131,-0.32866,1.48062,-0.09886,0.99444,-0.00098,-0.03621,
1666362618734928896,2.26986,-0.32909,1.46718,-0.09861,0.99447,-0.00080,-0.03608,
1666362619497910272,2.50643,-0.32629,1.45543,-0.09861,0.99450,-0.00074,-0.03522,
1666362620087473152,2.68226,-0.32213,1.43975,-0.09868,0.99453,-0.00082,-0.03427,
1666362621048775680,2.93328,-0.32110,1.43207,-0.09867,0.99459,-0.00090,-0.03261,
1666362622386318336,3.11165,-0.31811,1.42399,-0.09868,0.99459,-0.00087,-0.03236,
1666362624478741504,3.14184,-0.32198,1.40047,-0.11591,0.99261,-0.00100,-0.03602,
1666362625211419648,3.12793,-0.45123,1.36965,-0.10826,0.99344,-0.00078,-0.03675,
1666362625757477888,3.11169,-0.62310,1.33281,-0.10095,0.99417,-0.00056,-0.03789,
1666362626348540928,3.10159,-0.85046,1.28008,-0.09705,0.99454,-0.00038,-0.03843,
1666362626734982144,3.10337,-0.99868,1.24431,-0.09571,0.99467,-0.00045,-0.03834,
1666362627310443520,3.10121,-1.24186,1.18198,-0.09507,0.99475,-0.00010,-0.03781,
1666362627911707648,3.09305,-1.49244,1.12055,-0.09430,0.99484,0.00027,-0.03739,
1666362628539074560,3.08759,-1.73156,1.08165,-0.09357,0.99492,0.00044,-0.03722,
1666362629116636160,3.07481,-1.93986,1.05226,-0.09282,0.99498,0.00061,-0.03741,
1666362629485975552,3.05872,-2.07246,1.02496,-0.09248,0.99502,0.00089,-0.03723,
1666362630061736960,3.05534,-2.28671,1.00038,-0.09219,0.99508,0.00135,-0.03636,
1666362630650999808,3.05375,-2.49660,0.98125,-0.09148,0.99529,0.00195,-0.03200,
1666362631233961984,3.05361,-2.71072,0.95044,-0.08947,0.99554,0.00252,-0.02966,
1666362631825925120,3.05984,-2.93420,0.91470,-0.08721,0.99577,0.00299,-0.02889,
1666362632389085184,3.06892,-3.13062,0.88235,-0.08467,0.99601,0.00356,-0.02786,
1666362632971147264,3.07467,-3.31078,0.84822,-0.08256,0.99619,0.00414,-0.02771,
1666362633697824768,3.08231,-3.44970,0.82633,-0.07983,0.99644,0.00459,-0.02674,
1666362634773139456,3.07652,-3.51188,0.83369,-0.08113,0.99640,0.00481,-0.02406,
1666362635489615872,3.07948,-3.51701,0.83350,-0.08093,0.99657,0.00419,-0.01678,
1666362635681936384,3.08208,-3.54672,0.84219,-0.08290,0.99650,0.00370,-0.01042,
1666362636247496704,3.00386,-3.51196,0.84692,-0.08267,0.99646,0.00404,-0.01471,
1666362636625837056,2.91681,-3.51836,0.84604,-0.08267,0.99639,0.00451,-0.01875,
1666362637231901696,2.74854,-3.52045,0.85056,-0.08283,0.99631,0.00468,-0.02205,
1666362637609942016,2.63478,-3.52524,0.84781,-0.08304,0.99627,0.00460,-0.02285,
1666362638187203584,2.45041,-3.52805,0.84922,-0.08298,0.99626,0.00478,-0.02345,
1666362638570044416,2.32655,-3.52955,0.85175,-0.08311,0.99625,0.00476,-0.02375,
1666362639347427328,2.08477,-3.52771,0.86062,-0.08292,0.99625,0.00457,-0.02416,
1666362639752470528,1.95753,-3.51926,0.86717,-0.08309,0.99625,0.00414,-0.02396,
1666362640145512448,1.83270,-3.50335,0.85248,-0.08307,0.99626,0.00367,-0.02345,
1666362640747376640,1.63935,-3.48913,0.86706,-0.08310,0.99625,0.00317,-0.02369,
1666362641164121088,1.51990,-3.49259,0.86866,-0.08321,0.99624,0.00299,-0.02387,
1666362641563463680,1.39839,-3.48883,0.87894,-0.08329,0.99623,0.00279,-0.02422,
1666362641961906176,1.27529,-3.48656,0.88366,-0.08335,0.99622,0.00266,-0.02430,
1666362642358248448,1.15497,-3.49014,0.88807,-0.08327,0.99623,0.00261,-0.02430,
1666362642750390272,1.03570,-3.49498,0.89516,-0.08312,0.99624,0.00271,-0.02439,
1666362643144032256,0.92689,-3.49727,0.90128,-0.08313,0.99623,0.00260,-0.02450,
1666362643547275264,0.80259,-3.49378,0.90765,-0.08303,0.99624,0.00249,-0.02447,
1666362643968520192,0.67421,-3.49075,0.91773,-0.08290,0.99625,0.00232,-0.02462,
1666362644363962368,0.56046,-3.48942,0.91803,-0.08289,0.99625,0.00222,-0.02454,
1666362644778006528,0.43048,-3.49676,0.92058,-0.08295,0.99625,0.00230,-0.02459,
1666362645188150272,0.30497,-3.49145,0.93058,-0.08298,0.99624,0.00211,-0.02463,
1666362645584192512,0.18674,-3.49333,0.94058,-0.08288,0.99625,0.00206,-0.02488,
1666362645992536064,0.05770,-3.49492,0.94373,-0.08283,0.99625,0.00207,-0.02490,
1666362646391878656,-0.06878,-3.49444,0.94640,-0.08280,0.99626,0.00206,-0.02480,
1666362646784920576,-0.19391,-3.49276,0.94676,-0.08262,0.99627,0.00190,-0.02466,
1666362647189963776,-0.32221,-3.49263,0.95439,-0.08249,0.99628,0.00171,-0.02486,
1666362647584805888,-0.43338,-3.49374,0.96648,-0.08256,0.99627,0.00162,-0.02516,
1666362647965546496,-0.54857,-3.50052,0.98017,-0.08244,0.99628,0.00174,-0.02515,
1666362648375690240,-0.67240,-3.50966,0.99855,-0.08228,0.99629,0.00206,-0.02508,
1666362648773532672,-0.79663,-3.51523,1.01601,-0.08228,0.99629,0.00212,-0.02508,
1666362649174675456,-0.91417,-3.52020,1.03542,-0.08219,0.99630,0.00220,-0.02510,
1666362649575218176,-1.03374,-3.52489,1.05021,-0.08222,0.99630,0.00227,-0.02492,
1666362650005164032,-1.17800,-3.53404,1.06802,-0.08220,0.99630,0.00261,-0.02482,
1666362650440510464,-1.31817,-3.54028,1.08636,-0.08220,0.99631,0.00286,-0.02467,
1666362650875856896,-1.44598,-3.55015,1.11063,-0.08251,0.99627,0.00291,-0.02504,
1666362651289000960,-1.58037,-3.55914,1.12872,-0.08252,0.99626,0.00318,-0.02525,
1666362651694944256,-1.70092,-3.56791,1.12541,-0.08247,0.99626,0.00349,-0.02542,
1666362652108388352,-1.84276,-3.57746,1.13805,-0.08247,0.99625,0.00381,-0.02574,
1666362652493629440,-1.95956,-3.58098,1.13944,-0.08256,0.99624,0.00403,-0.02604,
1666362652888471552,-2.07526,-3.58016,1.14703,-0.08259,0.99623,0.00411,-0.02642,
1666362653273112576,-2.19711,-3.57916,1.15754,-0.08265,0.99621,0.00400,-0.02690,
1666362653663754240,-2.28754,-3.57715,1.16367,-0.08258,0.99619,0.00383,-0.02791,
1666362654065197056,-2.38188,-3.58395,1.16952,-0.08297,0.99613,0.00388,-0.02888,
1666362654455538688,-2.46574,-3.58802,1.17042,-0.08299,0.99611,0.00404,-0.02942,
1666362655201418240,-2.58981,-3.59096,1.17444,-0.08307,0.99610,0.00417,-0.02949,
1666362656369742848,-2.65955,-3.59296,1.18724,-0.08293,0.99620,0.00386,-0.02648,
1666362656768785408,-2.66632,-3.58691,1.18841,-0.06952,0.99725,0.00413,-0.02542,
1666362657352947712,-2.66454,-3.51656,1.19837,-0.07457,0.99690,0.00398,-0.02478,
1666362657743289344,-2.66104,-3.44057,1.20735,-0.07737,0.99669,0.00406,-0.02444,
1666362658149532672,-2.66547,-3.34372,1.22192,-0.07897,0.99658,0.00423,-0.02397,
1666362658528173056,-2.66687,-3.24678,1.23739,-0.07990,0.99651,0.00436,-0.02395,
1666362658901412864,-2.66542,-3.14502,1.25092,-0.08046,0.99646,0.00438,-0.02378,
1666362659302255616,-2.66396,-3.03088,1.26353,-0.08074,0.99645,0.00436,-0.02365,
1666362659674595328,-2.66427,-2.92429,1.27663,-0.08073,0.99645,0.00422,-0.02353,
1666362660034633728,-2.66521,-2.82936,1.28701,-0.08047,0.99648,0.00407,-0.02334,
1666362660403373056,-2.66726,-2.73281,1.30116,-0.08031,0.99649,0.00388,-0.02337,
1666362660772112384,-2.67055,-2.63754,1.31403,-0.08044,0.99648,0.00370,-0.02329,
1666362661147152384,-2.67011,-2.52140,1.32789,-0.08031,0.99649,0.00350,-0.02319,
1666362661507490816,-2.66894,-2.39925,1.34312,-0.07984,0.99654,0.00350,-0.02290,
1666362661867829248,-2.67086,-2.30189,1.35680,-0.07995,0.99653,0.00341,-0.02302,
1666362662226667520,-2.66988,-2.19200,1.36851,-0.07976,0.99654,0.00328,-0.02294,
1666362662626010112,-2.66985,-2.05879,1.38449,-0.07928,0.99660,0.00315,-0.02229,
1666362663019352064,-2.67222,-1.95816,1.40028,-0.07960,0.99657,0.00310,-0.02258,
1666362663387491328,-2.67090,-1.85154,1.41412,-0.07953,0.99657,0.00305,-0.02251,
1666362663734628352,-2.67175,-1.76459,1.42447,-0.07971,0.99656,0.00297,-0.02260,
1666362664108468224,-2.67408,-1.67589,1.43968,-0.07994,0.99653,0.00286,-0.02290,
1666362664622723072,-2.67591,-1.54724,1.45349,-0.08028,0.99650,0.00283,-0.02293,
1666362664999263232,-2.67457,-1.44753,1.46383,-0.08030,0.99650,0.00269,-0.02295,
1666362665570524160,-2.67936,-1.29519,1.49053,-0.08035,0.99649,0.00270,-0.02316,
1666362665976167424,-2.68145,-1.18362,1.50456,-0.08040,0.99649,0.00267,-0.02310,
1666362666540827648,-2.68246,-1.02880,1.52479,-0.08031,0.99650,0.00279,-0.02295,
1666362666909867008,-2.68480,-0.93985,1.53488,-0.08045,0.99649,0.00271,-0.02282,
1666362667475127296,-2.68374,-0.78779,1.55031,-0.08034,0.99651,0.00257,-0.02268,
1666362668034086912,-2.68324,-0.63216,1.57067,-0.08021,0.99652,0.00244,-0.02248,
1666362668679755776,-2.68630,-0.46404,1.59454,-0.08022,0.99652,0.00257,-0.02252,
1666362669190410240,-2.68749,-0.33130,1.61527,-0.08030,0.99651,0.00274,-0.02265,
1666362669757470720,-2.68514,-0.17227,1.62898,-0.08017,0.99653,0.00290,-0.02220,
1666362670142411776,-2.68767,-0.06937,1.65514,-0.08007,0.99653,0.00307,-0.02236,
1666362670693870592,-2.68661,0.08003,1.68633,-0.07982,0.99656,0.00322,-0.02211,
1666362671246529536,-2.68838,0.19834,1.72468,-0.08016,0.99652,0.00344,-0.02266,
