1666352099758831104,0.02016,-0.15762,0.27315,-0.27960,0.95933,-0.00992,-0.03769,-0.00709,-0.03220,-0.03669,
1666352099875543552,0.04968,-0.38796,0.55802,-0.27998,0.95916,-0.01014,-0.03889,0.04065,-0.36824,0.38380,
1666352100000056832,0.05553,-0.32019,0.57137,-0.26408,0.96368,-0.00938,-0.03861,0.06136,-0.26218,0.41785,
1666352100120969728,0.04634,-0.42053,0.63523,-0.30551,0.95170,-0.00779,-0.02940,0.04244,-0.30891,0.41980,
1666352100240082432,0.02021,-0.47493,0.65815,-0.32995,0.94398,0.00029,-0.00513,0.02478,-0.31973,0.40708,
1666352100348994048,0.00080,-0.52827,0.70667,-0.33310,0.94279,0.00664,0.01260,0.00806,-0.34874,0.40810,
1666352100457005568,0.01741,-0.55424,0.74772,-0.33099,0.94363,0.00207,-0.00053,0.02072,-0.33751,0.39820,
1666352100569517568,0.01710,-0.57954,0.80573,-0.32177,0.94681,0.00221,-0.00032,0.01808,-0.33109,0.40724,
1666352100691030528,0.03061,-0.63713,0.83567,-0.33897,0.94075,-0.00087,-0.00937,0.02606,-0.33739,0.39313,
1666352100809843200,0.01599,-0.64463,0.90358,-0.31945,0.94759,0.00350,0.00284,0.02287,-0.32261,0.41076,
1666352100940057088,0.02982,-0.70330,0.95010,-0.32882,0.94438,0.00089,-0.00519,0.03288,-0.33319,0.40258,
1666352101049268736,0.00487,-0.72205,1.01660,-0.31570,0.94878,0.00623,0.01081,0.02088,-0.33047,0.41446,
1666352101158180352,0.07538,-0.73693,1.07193,-0.30254,0.95255,-0.00749,-0.03257,0.05081,-0.32439,0.42848,
1666352101277893120,0.06706,-0.80421,1.10705,-0.31840,0.94756,-0.00608,-0.02672,0.04324,-0.32535,0.40445,
1666352101390105088,0.07017,-0.80998,1.14247,-0.30916,0.95055,-0.00644,-0.02869,0.01872,-0.06251,0.06152,
1666352101499616768,0.04829,-0.79456,1.07340,-0.32361,0.94597,-0.00179,-0.02037,0.01910,0.02092,-0.04583,
1666352101607028224,0.05410,-0.75887,1.02776,-0.32456,0.94526,-0.00113,-0.03386,0.03773,0.04129,-0.07598,
1666352101711139328,0.01785,-0.73373,0.99143,-0.33106,0.94352,0.00957,-0.00929,0.06507,0.05450,-0.08318,
1666352101837152768,-0.00295,-0.72690,1.01240,-0.32688,0.94482,0.01735,0.01248,0.08662,0.05529,-0.04832,
1666352101960165888,0.00709,-0.74861,1.00504,-0.32813,0.94438,0.01704,0.01401,0.12150,0.00424,-0.05891,
1666352102083779072,0.02358,-0.77488,1.02269,-0.32950,0.94391,0.01612,0.01418,0.14824,-0.02027,-0.04873,
1666352102192990720,0.04397,-0.79348,1.03096,-0.32972,0.94388,0.01456,0.01258,0.16761,-0.03888,-0.04646,
1666352102309703168,0.06557,-0.80889,1.03903,-0.32707,0.94483,0.01318,0.01208,0.18476,-0.05418,-0.04814,
1666352102436016640,0.09418,-0.81973,1.03775,-0.32388,0.94597,0.01152,0.01049,0.20471,-0.07018,-0.05126,
1666352102559629824,0.16020,-0.83126,1.03843,-0.31396,0.94913,-0.00137,-0.02393,0.21444,-0.11421,-0.04490,
1666352102690143744,0.18875,-0.84078,1.02753,-0.31093,0.95018,-0.00117,-0.02197,0.23009,-0.12210,-0.04385,
1666352102805656064,0.19313,-0.85952,0.98149,-0.32792,0.94463,0.00159,-0.01154,0.22318,-0.14206,-0.07484,
1666352102928969216,0.24422,-0.86583,0.98725,-0.31973,0.94725,-0.00228,-0.02191,0.25449,-0.14283,-0.05499,
1666352103047481856,0.27702,-0.88243,0.98096,-0.31756,0.94803,-0.00198,-0.01984,0.26811,-0.15849,-0.05622,
1666352103170795008,0.31138,-0.88764,0.96574,-0.31396,0.94926,-0.00140,-0.01822,0.28088,-0.15583,-0.07089,
1666352103287207424,0.33795,-0.89986,0.95543,-0.31568,0.94877,0.00004,-0.01366,0.27928,-0.14696,-0.08297,
1666352103409320448,0.36429,-0.92268,0.93655,-0.31806,0.94800,0.00011,-0.01204,0.26680,-0.16133,-0.10012,
1666352103527233024,0.40439,-0.93906,0.93071,-0.31550,0.94884,-0.00028,-0.01289,0.28262,-0.16087,-0.09519,
1666352103641845248,0.43670,-0.95743,0.91936,-0.31556,0.94883,-0.00018,-0.01208,0.28444,-0.16456,-0.10029,
1666352103754357248,0.46771,-0.96445,0.90622,-0.31486,0.94907,0.00004,-0.01162,0.28977,-0.15435,-0.10570,
1666352103876770304,0.50608,-0.98271,0.89885,-0.31164,0.95012,-0.00027,-0.01219,0.29763,-0.15719,-0.10429,
1666352103989582336,0.53958,-0.99975,0.88624,-0.31172,0.95010,-0.00021,-0.01187,0.30343,-0.15798,-0.11061,
1666352104101194240,0.55221,-1.02684,0.86428,-0.31098,0.95031,-0.00143,-0.01415,0.27421,-0.18406,-0.12667,
1666352104219406848,0.59481,-1.04112,0.86288,-0.30990,0.95070,-0.00029,-0.01142,0.28940,-0.17426,-0.11096,
1666352104339419648,0.63486,-1.05805,0.84849,-0.31116,0.95029,-0.00027,-0.01101,0.29865,-0.17535,-0.11109,
1666352104453731840,0.68711,-1.08388,0.83640,-0.30971,0.95078,-0.00024,-0.00985,0.31118,-0.17704,-0.12046,
1666352104561743360,0.71896,-1.09121,0.82885,-0.30971,0.95079,0.00013,-0.00880,0.31181,-0.17536,-0.11749,
1666352104680256000,0.75469,-1.10985,0.81189,-0.31061,0.95049,-0.00025,-0.00963,0.31276,-0.17602,-0.12008,
1666352104782266880,0.76028,-1.12049,0.81352,-0.30713,0.95163,0.00010,-0.00809,0.29303,-0.18236,-0.11518,
1666352104894178816,0.79835,-1.13046,0.79588,-0.30787,0.95136,-0.00073,-0.01124,0.29697,-0.16387,-0.11766,
1666352104996489728,0.82841,-1.14136,0.78468,-0.30713,0.95162,-0.00017,-0.00969,0.29998,-0.15804,-0.12069,
1666352105106301440,0.85430,-1.15197,0.77331,-0.30648,0.95182,-0.00037,-0.01043,0.29435,-0.15501,-0.11623,
1666352105208012288,0.89428,-1.17298,0.76444,-0.30571,0.95209,0.00020,-0.00821,0.30317,-0.16256,-0.10973,
1666352105318124032,0.92452,-1.18692,0.74501,-0.30701,0.95165,-0.00055,-0.01022,0.30303,-0.15966,-0.11496,
1666352105423735296,0.94305,-1.20235,0.73011,-0.30704,0.95161,-0.00157,-0.01252,0.29516,-0.16798,-0.11325,
1666352105529046528,0.97544,-1.21266,0.71344,-0.30730,0.95150,-0.00218,-0.01466,0.30003,-0.15439,-0.11514,
1666352105635857920,1.00602,-1.22614,0.70646,-0.30544,0.95211,-0.00175,-0.01356,0.30249,-0.15381,-0.11375,
1666352105740269056,1.03189,-1.23827,0.69719,-0.30468,0.95236,-0.00175,-0.01367,0.29863,-0.14959,-0.11473,
1666352105851280896,1.04701,-1.24619,0.66253,-0.31207,0.94986,-0.00378,-0.01883,0.28696,-0.14944,-0.13367,
1666352105959592448,1.07446,-1.25068,0.65441,-0.31074,0.95029,-0.00380,-0.01959,0.29014,-0.14323,-0.12155,
1666352106068504064,1.12626,-1.26743,0.63973,-0.30779,0.95132,-0.00236,-0.01562,0.30129,-0.14479,-0.12348,
1666352106171115008,1.16394,-1.27681,0.63412,-0.30471,0.95237,-0.00083,-0.01200,0.30426,-0.14452,-0.12302,
1666352106274326016,1.20466,-1.30067,0.65038,-0.29583,0.95524,0.00237,-0.00214,0.30658,-0.15671,-0.10669,
1666352106377837056,1.24837,-1.31075,0.65024,-0.29660,0.95497,0.00511,0.00607,0.31225,-0.15326,-0.10415,
1666352106483448320,1.28485,-1.32084,0.64537,-0.30066,0.95365,0.00648,0.01041,0.31501,-0.14923,-0.09990,
1666352106586059264,1.31635,-1.33325,0.63576,-0.30302,0.95289,0.00689,0.01143,0.31671,-0.15161,-0.10141,
1666352106691370496,1.35192,-1.33909,0.61737,-0.31677,0.94837,0.00785,0.01382,0.31745,-0.14764,-0.10380,
1666352106796681728,1.38088,-1.33603,0.57239,-0.33580,0.94190,0.00562,0.00630,0.30823,-0.13445,-0.10772,
1666352106907693568,1.41013,-1.34739,0.55431,-0.33889,0.94080,0.00484,0.00393,0.30187,-0.13369,-0.11227,
1666352107019305472,1.44247,-1.36033,0.53854,-0.33934,0.94065,0.00445,0.00290,0.30711,-0.13200,-0.10707,
1666352107121616384,1.46290,-1.37616,0.52356,-0.33970,0.94053,0.00356,0.00058,0.29740,-0.14481,-0.11397,
1666352107223627264,1.49593,-1.38312,0.50713,-0.34125,0.93997,0.00313,-0.00092,0.30165,-0.13441,-0.11453,
1666352107328638464,1.52495,-1.39335,0.49272,-0.34196,0.93971,0.00277,-0.00202,0.29708,-0.13362,-0.11604,
1666352107430949376,1.55480,-1.40565,0.47949,-0.34291,0.93936,0.00243,-0.00295,0.29693,-0.13593,-0.11631,
1666352107553062400,1.58644,-1.42002,0.46346,-0.34359,0.93911,0.00206,-0.00414,0.29364,-0.16131,-0.08922,
1666352107661974016,1.61892,-1.43790,0.45651,-0.34372,0.93906,0.00194,-0.00471,0.29494,-0.18378,-0.06124,
1666352107770285568,1.64875,-1.44825,0.44673,-0.34397,0.93897,0.00202,-0.00480,0.29368,-0.13055,-0.11358,
1666352107889998336,1.67324,-1.47113,0.44211,-0.34391,0.93898,0.00163,-0.00558,0.28488,-0.20267,-0.04343,
1666352107998609920,1.70957,-1.48361,0.42815,-0.34363,0.93909,0.00174,-0.00574,0.28442,-0.13644,-0.11076,
1666352108103621120,1.74024,-1.49760,0.42230,-0.34431,0.93883,0.00184,-0.00599,0.28613,-0.19118,-0.04017,
1666352108211932672,1.77547,-1.51992,0.40853,-0.34210,0.93965,0.00217,-0.00469,0.28489,-0.13203,-0.12763,
1666352108317843968,1.80370,-1.53338,0.40478,-0.34449,0.93877,0.00189,-0.00576,0.28762,-0.19676,-0.03613,
1666352108423455232,1.83266,-1.54814,0.39978,-0.34584,0.93827,0.00170,-0.00637,0.28550,-0.12922,-0.10722,
1666352108532666880,1.86254,-1.56087,0.38872,-0.34637,0.93807,0.00156,-0.00675,0.28613,-0.12383,-0.11660,
1666352108636177920,1.88410,-1.57555,0.37544,-0.34667,0.93795,0.00087,-0.00824,0.27902,-0.13079,-0.11770,
1666352108738788864,1.91377,-1.58613,0.36400,-0.34704,0.93781,0.00079,-0.00846,0.28220,-0.12737,-0.11605,
1666352108855201280,1.94742,-1.59904,0.35003,-0.34679,0.93791,0.00085,-0.00825,0.28173,-0.12343,-0.11511,
1666352108957812224,1.97113,-1.61308,0.33546,-0.34567,0.93833,0.00115,-0.00719,0.27544,-0.12895,-0.12363,
1666352109059523072,2.00152,-1.62555,0.32357,-0.34645,0.93804,0.00078,-0.00776,0.27681,-0.13002,-0.11861,
1666352109166634496,2.02973,-1.64081,0.31428,-0.34638,0.93806,0.00065,-0.00789,0.27488,-0.15453,-0.08838,
1666352109273745920,2.05903,-1.65066,0.30332,-0.34640,0.93805,0.00055,-0.00807,0.27299,-0.12231,-0.11534,
1666352109382657536,2.07927,-1.66367,0.28980,-0.34581,0.93826,0.00012,-0.00888,0.26475,-0.12148,-0.12399,
1666352109487068672,2.11210,-1.67297,0.27882,-0.34653,0.93800,0.00019,-0.00892,0.26856,-0.11652,-0.12186,
1666352109591479808,2.14167,-1.68550,0.26564,-0.34655,0.93799,0.00014,-0.00889,0.26707,-0.11450,-0.12350,
1666352109703391744,2.17433,-1.69949,0.25143,-0.34656,0.93798,0.00005,-0.00882,0.26726,-0.11412,-0.12311,
1666352109819804160,2.20526,-1.71291,0.23698,-0.34658,0.93798,0.00003,-0.00873,0.26518,-0.11626,-0.12464,
1666352109929315840,2.22786,-1.71876,0.22321,-0.34674,0.93790,-0.00095,-0.01111,0.26249,-0.11633,-0.10987,
1666352110035527168,2.25710,-1.73351,0.21295,-0.34679,0.93787,-0.00126,-0.01154,0.26558,-0.11766,-0.10442,
1666352110137838080,2.27298,-1.74215,0.20170,-0.34601,0.93814,-0.00189,-0.01287,0.25665,-0.11240,-0.11740,
1666352110246149632,2.30481,-1.75320,0.18859,-0.34630,0.93804,-0.00195,-0.01280,0.26148,-0.10524,-0.11654,
1666352110364962304,2.33268,-1.76383,0.17552,-0.34640,0.93799,-0.00212,-0.01303,0.25394,-0.10125,-0.11410,
1666352110475674112,2.36001,-1.77564,0.16290,-0.34652,0.93794,-0.00241,-0.01356,0.24549,-0.10007,-0.10896,
1666352110581585408,2.38313,-1.79540,0.16110,-0.34639,0.93803,-0.00161,-0.01057,0.23766,-0.13387,-0.08971,
1666352110685696512,2.41556,-1.80571,0.15278,-0.34746,0.93762,-0.00207,-0.01161,0.24141,-0.11196,-0.09625,
1666352110799108608,2.44215,-1.81608,0.14007,-0.34740,0.93763,-0.00240,-0.01227,0.23670,-0.10603,-0.10147,
1666352110918221312,2.46817,-1.82726,0.12679,-0.34736,0.93764,-0.00276,-0.01272,0.22818,-0.09985,-0.10296,
1666352111024732672,2.48368,-1.83484,0.12052,-0.34739,0.93761,-0.00333,-0.01409,0.21529,-0.09961,-0.09768,
1666352111131844096,2.50617,-1.84546,0.11043,-0.34749,0.93756,-0.00377,-0.01474,0.20795,-0.09357,-0.09527,
1666352111240455680,2.52665,-1.85736,0.10300,-0.34757,0.93752,-0.00418,-0.01546,0.20057,-0.11685,-0.06013,
1666352111352667648,2.54652,-1.86771,0.09400,-0.34754,0.93751,-0.00459,-0.01626,0.19282,-0.08682,-0.08487,
1666352111463979520,2.56177,-1.87855,0.09004,-0.34768,0.93746,-0.00460,-0.01612,0.17309,-0.09311,-0.08392,
1666352111575891456,2.58175,-1.88701,0.07884,-0.34758,0.93747,-0.00531,-0.01785,0.16999,-0.08561,-0.08072,
1666352111680602624,2.59729,-1.89329,0.07034,-0.34740,0.93751,-0.00582,-0.01903,0.16384,-0.08117,-0.07391,
1666352111782013440,2.61095,-1.89834,0.06365,-0.34720,0.93755,-0.00627,-0.02030,0.15479,-0.07467,-0.07084,
1666352111904126464,2.62406,-1.89740,0.05599,-0.34678,0.93770,-0.00622,-0.02073,0.13902,-0.06497,-0.06527,
1666352112008837632,2.63433,-1.89967,0.04925,-0.34653,0.93778,-0.00626,-0.02111,0.13012,-0.06172,-0.06508,
1666352112110548480,2.64311,-1.90638,0.04925,-0.34659,0.93778,-0.00600,-0.02028,0.11693,-0.08961,-0.02814,
1666352112215559680,2.65134,-1.90854,0.04794,-0.34611,0.93793,-0.00668,-0.02106,0.10493,-0.06239,-0.04212,
1666352112324471296,2.66153,-1.91303,0.04416,-0.34591,0.93799,-0.00684,-0.02173,0.09447,-0.05118,-0.04429,
1666352112432482816,2.67024,-1.91748,0.03971,-0.34598,0.93794,-0.00692,-0.02257,0.08494,-0.04471,-0.04628,
1666352112540794368,2.67475,-1.91992,0.03541,-0.34589,0.93795,-0.00696,-0.02355,0.07137,-0.04007,-0.04147,
