1666352099741729280,-0.02506,0.02771,0.56388,0.02623,0.99937,-0.00082,0.02383,0.00283,0.00156,0.01823,
1666352099855741440,-0.00324,0.03908,0.55817,0.04232,0.99909,-0.00025,0.00488,0.00313,0.02354,0.35783,
1666352099978754560,0.03323,0.02192,0.60414,0.02472,0.99933,0.00058,-0.02701,0.03404,0.01711,0.46682,
1666352100100567552,0.01676,-0.01818,0.65914,-0.01125,0.99988,-0.00026,-0.01092,0.02215,-0.01338,0.47469,
1666352100219680256,0.00887,-0.03388,0.71379,-0.02248,0.99974,-0.00010,-0.00335,0.00896,-0.02250,0.47492,
1666352100331892224,0.01129,-0.03992,0.76847,-0.02442,0.99969,-0.00019,-0.00476,0.00889,-0.02444,0.47955,
1666352100439903744,0.01176,-0.04432,0.81878,-0.02763,0.99960,-0.00015,-0.00617,0.00354,-0.02257,0.47804,
1666352100552115712,0.01109,-0.04556,0.87263,-0.02543,0.99967,-0.00006,-0.00455,0.00581,-0.02535,0.48218,
1666352100670928384,0.00783,-0.03879,0.92920,-0.01889,0.99982,-0.00003,-0.00222,0.00383,-0.01652,0.48264,
1666352100789441024,0.01503,-0.04504,0.98620,-0.02274,0.99971,-0.00013,-0.00763,0.01016,-0.01538,0.48828,
1666352100919654912,0.00341,-0.03031,1.04829,-0.01243,0.99992,0.00002,-0.00003,0.00292,-0.00200,0.48262,
1666352101029166592,-0.00667,-0.01388,1.09656,-0.00214,0.99998,-0.00004,0.00592,0.00033,0.00508,0.48357,
1666352101137778176,-0.01488,-0.01339,1.14995,-0.00350,0.99995,0.00000,0.00933,-0.00411,0.00767,0.48372,
1666352101257490944,-0.01483,-0.00921,1.20751,0.00080,0.99994,-0.00006,0.01067,0.00402,0.00607,0.48436,
1666352101373303296,-0.01628,-0.00818,1.24451,0.00187,0.99993,-0.00010,0.01164,0.01361,0.00562,0.10237,
1666352101482214912,-0.01405,-0.00173,1.25351,0.00575,0.99994,-0.00018,0.00981,0.02155,0.00116,-0.00881,
1666352101589626368,-0.00987,-0.00945,1.25260,0.00158,1.00000,-0.00011,-0.00127,0.03789,-0.00210,-0.01847,
1666352101693737472,-0.00418,-0.01233,1.24651,-0.00004,0.99998,-0.00001,-0.00701,0.06463,-0.00423,-0.01830,
1666352101810449920,-0.00352,-0.01455,1.23770,-0.00045,0.99999,0.00006,-0.00487,0.08770,-0.00631,-0.02279,
1666352101940063744,0.00309,-0.00692,1.24176,0.00516,0.99999,-0.00013,-0.00053,0.12684,-0.00573,-0.01304,
